Dataset,Porosity,Permeability,Q1_Local_Thickness,Mean_Local_Thickness,Max_Local_Thickness
Spherical_Pores,0.6044427083333334,6043.13916015625,5.841732280409697,7.882406793131938,10.891451493412363
Spherical_Pores,0.6044427083333334,6043.13916015625,5.841732280409697,7.88240679313194,10.891451493412363
Spherical_Pores,0.6044427083333334,6043.13916015625,5.841732280409697,7.882406793131939,10.891451493412363
Spherical_Pores,0.609181712962963,5685.19140625,5.883965920901308,7.854168125516917,10.998119557438786
Spherical_Pores,0.609181712962963,5685.19140625,5.883965920901308,7.854168125516919,10.998119557438786
Spherical_Pores,0.609181712962963,5685.19140625,5.883965920901308,7.854168125516923,10.998119557438786
Spherical_Pores,0.609181712962963,5685.19140625,5.883965920901308,7.854168125516923,10.998119557438786
Spherical_Pores,0.6155231481481481,5753.0791015625,6.480855452924391,7.970143508502958,10.891451493412363
Spherical_Pores,0.6155231481481481,5753.0791015625,6.480855452924391,7.970143508502955,10.891451493412363
Spherical_Pores,0.6155231481481481,5753.080078125,6.480855452924391,7.970143508502956,10.891451493412363
Spherical_Pores,0.6155231481481481,5753.0791015625,6.480855452924391,7.970143508502955,10.891451493412363
Spherical_Pores,0.6058194444444445,4079.921630859375,6.514006648047382,7.939571731175027,10.962690196374155
Spherical_Pores,0.6058194444444445,4079.92236328125,6.514006648047382,7.939571731175029,10.962690196374155
Spherical_Pores,0.6058194444444445,4079.921630859375,6.514006648047382,7.939571731175032,10.962690196374155
Spherical_Pores,0.6058194444444445,4079.921630859375,6.514006648047382,7.939571731175028,10.962690196374155
Spherical_Pores,0.5939953703703704,4951.06103515625,5.841732280409697,7.795031098043566,10.891451493412363
Spherical_Pores,0.5939953703703704,4951.06103515625,5.841732280409697,7.795031098043564,10.891451493412363
Spherical_Pores,0.5939953703703704,4951.06103515625,5.841732280409697,7.795031098043565,10.891451493412363
Spherical_Pores,0.5939953703703704,4951.06103515625,5.841732280409697,7.795031098043564,10.891451493412363
Spherical_Pores,0.5979525462962964,5062.04833984375,5.841732280409697,7.840815138033709,10.891451493412363
Spherical_Pores,0.5979525462962964,5062.04833984375,5.841732280409697,7.8408151380337054,10.891451493412363
Spherical_Pores,0.5979525462962964,5062.04833984375,5.841732280409697,7.840815138033713,10.891451493412363
Spherical_Pores,0.5979525462962964,5062.04833984375,5.841732280409697,7.840815138033712,10.891451493412363
